DEPTH,CON_MEAN_DYNA,DIS_MEAN_DYNA,HOM_MEAN_DYNA,ENG_MEAN_DYNA,COR_MEAN_DYNA,ASM_MEAN_DYNA,ENT_MEAN_DYNA,CON_SUB_DYNA,DIS_SUB_DYNA,HOM_SUB_DYNA,ENG_SUB_DYNA,COR_SUB_DYNA,ASM_SUB_DYNA,ENT_SUB_DYNA,CON_X_DYNA,DIS_X_DYNA,HOM_X_DYNA,ENG_X_DYNA,COR_X_DYNA,ASM_X_DYNA,ENT_X_DYNA,CON_Y_DYNA,DIS_Y_DYNA,HOM_Y_DYNA,ENG_Y_DYNA,COR_Y_DYNA,ASM_Y_DYNA,ENT_Y_DYNA
2363.45646,7.102446263,1.740773426,0.504806705,0.14459212,0.69986486,0.020906881,6.501518169,-0.657258847,-0.13231603,0.029132099,0.006318675,0.031118378,0.001831161,-0.067124611,6.773816839,1.674615412,0.519372755,0.148060037,0.715814631,0.021921775,6.458820069,7.431075686,1.806931441,0.490240655,0.141741362,0.684696253,0.020090614,6.52594468
2363.48186,7.525233108,1.802638015,0.497709162,0.145223326,0.675288236,0.021089814,6.50121116,-0.580415124,-0.13802729,0.034475967,0.007066865,0.027312894,0.002056055,-0.074967656,7.235025546,1.73362437,0.514947146,0.149004966,0.688850368,0.02220248,6.456023179,7.81544067,1.87165166,0.480471179,0.141938101,0.661537474,0.020146424,6.530990835
2363.50726,7.348033427,1.770583162,0.502499846,0.139383267,0.726379899,0.019427695,6.617126627,-0.756423797,-0.157581497,0.035598739,0.007272408,0.033408072,0.002030195,-0.097053065,6.969821529,1.691792413,0.520299215,0.143218272,0.743059258,0.020511473,6.55971541,7.726245326,1.849373911,0.484700476,0.135945864,0.709651187,0.018481278,6.656768475
2363.53266,7.196222726,1.758769814,0.499272181,0.133337233,0.745148413,0.017778818,6.7131552,-1.225009142,-0.20552605,0.039779612,0.008001838,0.04430012,0.002137941,-0.143499869,6.583718155,1.656006789,0.519161987,0.137591535,0.767360924,0.018931431,6.632159158,7.808727297,1.861532839,0.479382375,0.129589697,0.723060804,0.01679349,6.775659027
2363.55806,6.793913855,1.694174588,0.508858679,0.132113246,0.762381295,0.01745391,6.683050678,-0.731985745,-0.11438151,0.02048448,0.004688302,0.025707998,0.001240509,-0.089754391,6.427920983,1.636983833,0.519100919,0.134642509,0.775232005,0.018128605,6.630291436,7.159906728,1.751365342,0.498616439,0.129954207,0.749524007,0.016888096,6.720045827
2363.58346,6.967973664,1.715665905,0.50752924,0.12763796,0.766911175,0.016291449,6.733918153,-0.767191729,-0.103007343,0.013683224,0.002006446,0.025648963,0.000513186,-0.06972163,6.5843778,1.664162234,0.514370852,0.128887655,0.77978119,0.016612028,6.689721618,7.351569529,1.767169577,0.500687628,0.126881209,0.754132227,0.016098841,6.759443248
2363.60886,6.789280513,1.690636137,0.51051057,0.123400416,0.787895243,0.015227663,6.774661149,-0.26716055,-0.025413511,-0.00029856,-0.001478862,0.008263127,-0.00036615,-0.011325681,6.655700238,1.677929381,0.51036129,0.12305501,0.79228336,0.015142536,6.758193536,6.922860788,1.703342892,0.510659849,0.124533873,0.784020233,0.015508685,6.769519217
2363.63426,6.451974709,1.646955503,0.513952367,0.126373893,0.796913244,0.015970361,6.763790247,-0.314283965,-0.030281386,-0.00148586,-0.00165281,0.009467024,-0.000419354,-0.012912006,6.294832727,1.63181481,0.513209437,0.126034466,0.802091715,0.015884687,6.744267025,6.609116692,1.662096196,0.514695297,0.127687277,0.792624691,0.016304041,6.757179031
2363.65966,6.087554428,1.607426816,0.513507098,0.138642219,0.773742741,0.019221665,6.640323006,-0.241102697,-0.016929501,-0.004156702,-0.001746409,0.010465053,-0.000485546,-0.009875838,5.96700308,1.598962066,0.511428747,0.13813934,0.779393798,0.019082477,6.62370289,6.208105776,1.615891567,0.515585449,0.139885749,0.768928745,0.019568023,6.633578728
2363.68506,5.846283096,1.569969099,0.520190793,0.147011064,0.766143888,0.021612253,6.551857849,0.091390275,0.039050463,-0.015083327,-0.003386523,-0.001914936,-0.000997447,0.024547902,5.891978233,1.589494331,0.512649129,0.145573887,0.765242872,0.021191757,6.555459057,5.800587958,1.550443868,0.527732457,0.14896041,0.767157809,0.022189204,6.530911155
2363.71046,5.660274608,1.547496785,0.523717751,0.152635646,0.761192631,0.02329764,6.489630579,0.489391293,0.129923142,-0.036451136,-0.007888496,-0.014034701,-0.002413574,0.104175956,5.904970255,1.612458357,0.505492183,0.149036343,0.754363175,0.022211832,6.530477502,5.415578961,1.482535214,0.541943318,0.156924839,0.768397876,0.024625405,6.426301546
2363.73586,5.141523083,1.472213583,0.537292375,0.156908504,0.784787832,0.024620279,6.42638664,0.638272423,0.154695174,-0.042178049,-0.007751893,-0.02224541,-0.002438045,0.110833756,5.460659295,1.54956117,0.51620335,0.1533789,0.77376759,0.023525087,6.469936618,4.822386872,1.394865996,0.558381399,0.161130793,0.796013,0.025963132,6.359102862
2363.76126,4.74192493,1.414071341,0.547512868,0.167253307,0.796602016,0.027973669,6.334615443,0.541521081,0.138418069,-0.037361637,-0.006914812,-0.023542447,-0.002316872,0.098583734,5.01268547,1.483280375,0.528832049,0.164072278,0.784825885,0.026919712,6.372576874,4.471164389,1.344862306,0.566193686,0.170987089,0.808368332,0.029236585,6.27399314
2363.78666,4.566161085,1.388829912,0.552205548,0.174695569,0.80868773,0.030518542,6.281927298,0.574701907,0.149663803,-0.040132769,-0.008973233,-0.023854018,-0.003139875,0.116748569,4.853512038,1.463661814,0.532139163,0.170471242,0.796956239,0.029060444,6.328292857,4.278810131,1.313998011,0.572271933,0.179444474,0.820810257,0.032200319,6.211544288
2363.81206,4.363351685,1.355224598,0.559326343,0.178948571,0.827107545,0.032022591,6.236054432,0.569704804,0.156070962,-0.042847082,-0.009159789,-0.02322663,-0.003283187,0.121209498,4.648204087,1.433260078,0.537902802,0.174637488,0.815541921,0.030498252,6.283906529,4.078499283,1.277189117,0.580749884,0.183797277,0.838768551,0.033781439,6.162697031
2363.83746,4.498346597,1.370542495,0.55694295,0.172168208,0.829044415,0.029641892,6.319708228,0.499082982,0.157948464,-0.047800933,-0.011403558,-0.020112581,-0.003935506,0.127992048,4.747888088,1.449516727,0.533042483,0.166854269,0.818951394,0.027840347,6.367971055,4.248805106,1.291568264,0.580843416,0.178257827,0.839063975,0.031775853,6.239979008
2363.86286,4.640439413,1.372967333,0.559548376,0.165141891,0.8448551,0.027271844,6.433077034,1.042583519,0.249651139,-0.066934901,-0.017281824,-0.035786885,-0.005731426,0.22697088,5.161731173,1.497792903,0.526080926,0.157181472,0.827096396,0.024706015,6.52265335,4.119147654,1.248141764,0.593015827,0.174463296,0.862883281,0.030437442,6.295682471
2363.88826,4.635522985,1.358365411,0.562149025,0.159036273,0.857347653,0.025292536,6.481650243,1.273354927,0.284330209,-0.075505411,-0.019924862,-0.041548884,-0.00637421,0.274200311,5.272200448,1.500530515,0.52439632,0.149993764,0.836730826,0.022498129,6.589970199,3.998845521,1.216200306,0.599901731,0.169918626,0.87827971,0.028872339,6.315769888
2363.91366,4.262496257,1.298436643,0.571270864,0.157843285,0.873813796,0.024914503,6.414317634,1.286816696,0.290194882,-0.077448639,-0.022994061,-0.040943133,-0.007315916,0.31162774,4.905904605,1.443534085,0.532546545,0.147585708,0.853827291,0.021781541,6.535831232,3.619087909,1.153339202,0.609995184,0.170579769,0.894770424,0.029097458,6.224203492
2363.93906,3.913460503,1.219275525,0.589746725,0.161890361,0.882671312,0.026208489,6.248771306,1.303077594,0.304014739,-0.084528911,-0.025815467,-0.042197854,-0.008438288,0.337932055,4.5649993,1.371282895,0.54748227,0.150527004,0.862133294,0.022658379,6.380857924,3.261921706,1.067268155,0.632011181,0.176342471,0.904331148,0.031096667,6.042925869
2363.96446,3.54428756,1.132729772,0.610084045,0.176057791,0.886461024,0.030996346,5.997949468,1.345769086,0.345197651,-0.104046464,-0.03372522,-0.046781913,-0.01201473,0.384730364,4.217172102,1.305328597,0.558060813,0.161264172,0.863280288,0.026006133,6.150685144,2.871403017,0.960130946,0.662107277,0.194989392,0.910062201,0.038020863,5.76595478
2363.98986,3.217944326,1.070733109,0.621030282,0.193625313,0.872335764,0.037490762,5.708009584,1.350130386,0.35398871,-0.110648435,-0.04006879,-0.054291211,-0.015714292,0.415534295,3.893009518,1.247727464,0.565706064,0.176057031,0.846496696,0.030996078,5.874558672,2.542879133,0.893738754,0.676354499,0.216125821,0.900787907,0.046710371,5.459024377
2364.01526,3.388822492,1.11346339,0.609011139,0.198108853,0.812357318,0.039247118,5.597188043,1.369370693,0.361471876,-0.115348476,-0.041899456,-0.073528008,-0.016811986,0.396724275,4.073507839,1.294199328,0.551336901,0.179673236,0.776004941,0.032282472,5.760410345,2.704137146,0.932727452,0.666685377,0.221572692,0.849532949,0.049094458,5.36368607
2364.04066,3.373247236,1.117908341,0.608444368,0.194519247,0.796663403,0.037837738,5.621865385,1.087513787,0.312008765,-0.10542302,-0.040630771,-0.05809665,-0.015998963,0.371320734,3.917004129,1.273912724,0.555732858,0.176566961,0.768140286,0.031175892,5.774913777,2.829490342,0.961903959,0.661155878,0.217197733,0.826236936,0.047174855,5.403593043
2364.06606,3.155947368,1.102265998,0.608861682,0.185762635,0.844721068,0.034507756,5.767858527,0.821944149,0.274740821,-0.09798163,-0.037982884,-0.031674859,-0.014286896,0.367874384,3.566919443,1.239636408,0.559870867,0.169078742,0.83008712,0.028587621,5.916424256,2.744975294,0.964895587,0.657852497,0.207061625,0.861761979,0.042874517,5.548549872
2364.09146,3.32709813,1.144376073,0.601269272,0.172149303,0.895326901,0.029635382,6.011451668,0.36155962,0.20139483,-0.082158653,-0.032630159,-0.011926351,-0.011391067,0.314576033,3.50787794,1.245073488,0.560189945,0.15823306,0.890707291,0.025037701,6.128124772,3.14631832,1.043678658,0.642348598,0.190863219,0.902633642,0.036428768,5.813548739
2364.11686,3.942440297,1.250588645,0.582059826,0.151598746,0.904404004,0.02298218,6.332512817,0.387382844,0.176633459,-0.0719437,-0.025370739,-0.011493749,-0.007817841,0.271214225,4.136131719,1.338905375,0.546087976,0.141386635,0.89959867,0.019990181,6.423754135,3.748748875,1.162271916,0.618031676,0.166757374,0.911092419,0.027808022,6.152539911
2364.14226,4.515415751,1.39160795,0.544797504,0.123583065,0.891815944,0.015272774,6.660457839,0.254745906,0.11902864,-0.051639302,-0.014877398,-0.008025035,-0.003736319,0.179994489,4.642788704,1.45112227,0.518977853,0.118131599,0.888629912,0.013955075,6.714098271,4.388042798,1.332093631,0.570617155,0.133008996,0.896654947,0.017691393,6.534103782
2364.16766,5.171078546,1.547735755,0.505456348,0.11026754,0.859661624,0.01215893,6.842500012,0.170347108,0.074766452,-0.03302903,-0.007587848,-0.005761484,-0.001692685,0.116712399,5.2562521,1.585118981,0.488941833,0.107745257,0.857727339,0.01160904,6.873316553,5.085904992,1.510352529,0.521970863,0.115333105,0.863488823,0.013301725,6.756604154
2364.19306,5.509382729,1.629877897,0.484307336,0.112444858,0.817681638,0.012643846,6.790716492,0.33362186,0.088430796,-0.029182106,-0.005453589,-0.010060158,-0.001236262,0.111258122,5.676193659,1.674093295,0.469716283,0.110617129,0.81345139,0.012236149,6.825758372,5.342571799,1.585662499,0.498898389,0.116070718,0.823511548,0.013472412,6.71450025
2364.21846,5.396067663,1.617301342,0.485037607,0.118575028,0.777449584,0.014060037,6.616732267,0.617972456,0.139598044,-0.03756768,-0.005991721,-0.023303488,-0.001429206,0.132282259,5.705053891,1.687100364,0.466253767,0.116269182,0.766338751,0.013518523,6.664573377,5.087081436,1.54750232,0.503821447,0.122260903,0.789642239,0.014947728,6.532291118
2364.24386,5.842098358,1.706396215,0.464489768,0.118519313,0.71376586,0.014046828,6.605279944,0.737480215,0.136945812,-0.031789148,-0.004674833,-0.030404827,-0.001112141,0.111703339,6.210838466,1.774869121,0.448595195,0.116612403,0.698906055,0.013598453,6.648308296,5.47335825,1.637923309,0.480384342,0.121287237,0.729310882,0.014710594,6.536604957
2364.26926,5.884569536,1.719227529,0.459661459,0.123167548,0.660522721,0.015170245,6.521859121,1.277229209,0.232669662,-0.049307556,-0.007202681,-0.068513818,-0.001781421,0.139131573,6.523184141,1.83556236,0.435007681,0.120062381,0.626570522,0.014414975,6.578559913,5.245954931,1.602892698,0.484315236,0.127265062,0.69508434,0.016196396,6.43942834
2364.29466,5.783922762,1.709604183,0.457324857,0.125207242,0.641301004,0.015676853,6.498565957,1.798623541,0.323101964,-0.06594748,-0.010543944,-0.106056395,-0.002653714,0.197849103,6.683234532,1.871155165,0.424351118,0.120568681,0.588821106,0.014536807,6.581348511,4.884610992,1.548053201,0.490298597,0.131112625,0.694877501,0.01719052,6.383499408
2364.32006,5.888325328,1.720317065,0.455589359,0.120294635,0.67718,0.014470799,6.618262808,1.986286073,0.350076957,-0.071789563,-0.011043816,-0.106954904,-0.002671753,0.203826545,6.881468365,1.895355543,0.419694578,0.115439607,0.624060795,0.013326303,6.702247953,4.895182292,1.545278586,0.491484141,0.126483423,0.731015699,0.015998056,6.498421408
2364.34546,6.033745455,1.710569234,0.463882045,0.114575567,0.723378746,0.013127561,6.754435309,1.814937702,0.363279226,-0.082604228,-0.013039509,-0.079183437,-0.003009886,0.244196677,6.941214306,1.892208847,0.422579931,0.108894346,0.684486014,0.011857978,6.854438508,5.126276604,1.528929621,0.505184159,0.121933854,0.76366945,0.014867865,6.610241831
2364.37086,5.906298656,1.660331275,0.478027733,0.110470427,0.771430946,0.012203715,6.833956678,2.225659967,0.439609006,-0.099245252,-0.01594292,-0.087670693,-0.003558097,0.31178249,7.019128639,1.880135778,0.428405107,0.103617147,0.728246122,0.010736513,6.961215432,4.793468673,1.440526773,0.527650359,0.119560067,0.815916815,0.01429461,6.649432941
2364.39626,5.920935118,1.648596207,0.482600652,0.107399949,0.794516525,0.011534749,6.885129107,2.177990485,0.43534328,-0.100795104,-0.016963528,-0.076638169,-0.003686072,0.318980743,7.009930361,1.866267847,0.4322031,0.100165207,0.756929694,0.010033069,7.015762382,4.831939876,1.430924567,0.532998204,0.117128735,0.833567863,0.01371914,6.69678164
2364.42166,5.851771684,1.628125924,0.488620146,0.107537931,0.799465781,0.011564407,6.87147292,2.177387483,0.443623572,-0.105363041,-0.017861566,-0.075732767,-0.003893132,0.312897867,6.940465426,1.84993771,0.435938625,0.100049934,0.761888608,0.010009989,6.997920666,4.763077942,1.406314138,0.541301666,0.1179115,0.837621375,0.013903122,6.685022799
2364.44706,6.395693105,1.665484353,0.493298489,0.10855572,0.78978917,0.011784344,6.901959129,2.05705514,0.405693528,-0.098749378,-0.017895451,-0.065887687,-0.003938202,0.291511706,7.424220675,1.868331117,0.4439238,0.101085875,0.757394855,0.010218354,7.018919063,5.367165535,1.462637589,0.542673178,0.118981326,0.823282542,0.014156556,6.727407357
2364.47246,6.641118313,1.655119347,0.506243682,0.118357634,0.770424061,0.014008529,6.78917313,1.334065166,0.311621608,-0.089438475,-0.017872549,-0.047878612,-0.004287296,0.238375057,7.308150896,1.810930151,0.461524444,0.111004543,0.747126607,0.012322009,6.88036094,5.97408573,1.499308543,0.550962919,0.128877092,0.795005218,0.016609305,6.641985883
2364.49786,6.423009544,1.579800694,0.526820454,0.134180557,0.748058958,0.018004422,6.557118722,1.162854093,0.311340662,-0.095487849,-0.02145706,-0.046605227,-0.005829948,0.258355246,7.00443659,1.735471025,0.47907653,0.125122989,0.725022438,0.015655762,6.659246565,5.841582497,1.424130363,0.574564379,0.146580049,0.771627665,0.021485711,6.400891319
2364.52326,6.282297286,1.549264613,0.535185586,0.144403276,0.750976194,0.020852306,6.41578431,0.856461559,0.23387209,-0.076882552,-0.019235177,-0.026379222,-0.005609201,0.210531,6.710528066,1.666200658,0.49674431,0.136188215,0.738009138,0.01854723,6.497708101,5.854066506,1.432328568,0.573626862,0.155423391,0.76438836,0.024156431,6.287177101
2364.54866,6.967195114,1.661054762,0.514093812,0.138425692,0.753820281,0.019161672,6.571374178,-0.323260609,0.066982022,-0.049519456,-0.014725438,0.013615601,-0.004111287,0.09857024,6.80556481,1.694545773,0.489334084,0.132235393,0.760635376,0.017486199,6.601675193,7.128825419,1.627563751,0.53885354,0.146960831,0.747019775,0.021597486,6.503104953
2364.57406,6.884982363,1.667622662,0.508618656,0.129533977,0.816966266,0.016779051,6.728132621,-0.602107783,0.013857419,-0.03798402,-0.011985101,0.017373761,-0.00313561,0.063552542,6.583928471,1.674551372,0.489626646,0.124820264,0.82623777,0.015580098,6.73580637,7.186036254,1.660693952,0.527610666,0.136805365,0.808864008,0.018715708,6.672253828
2364.59946,6.930683035,1.678892667,0.506192523,0.120173278,0.842697082,0.014441617,6.851711124,-0.814650644,-0.03643665,-0.024928847,-0.009663621,0.016838026,-0.00234675,0.026825818,6.523357713,1.660674342,0.4937281,0.116590061,0.851544679,0.013593242,6.841935876,7.338008357,1.697110992,0.518656947,0.126253682,0.834706654,0.015939992,6.815110058
2364.62486,6.822424602,1.670000621,0.505335838,0.117729827,0.860568354,0.013860312,6.838123003,-0.677533275,-0.044628201,-0.015227517,-0.005957001,0.01234416,-0.001413612,0.014600283,6.483657965,1.64768652,0.49772208,0.115672843,0.867149061,0.013380207,6.82483282,7.161191239,1.692314721,0.512949597,0.121629843,0.854804901,0.014793819,6.810232537
2364.65026,5.86242169,1.573876102,0.509818652,0.117640851,0.877639256,0.01383937,6.765017724,-0.80384814,-0.068481488,-0.007676363,-0.002538843,0.014861014,-0.000600839,-0.009256289,5.46049762,1.539635358,0.505980471,0.117059871,0.885607241,0.013703013,6.74092802,6.26434576,1.608116847,0.513656833,0.119598714,0.870746227,0.014303852,6.750184309
2364.67566,5.549517117,1.555627383,0.50679491,0.125769298,0.867830605,0.015817916,6.652907207,-0.931184291,-0.09929088,0.000748277,-0.001078431,0.021089129,-0.000272602,-0.02943016,5.083924972,1.505981943,0.507169048,0.125848885,0.879176677,0.015837942,6.617969394,6.015109263,1.605272822,0.506420771,0.126927317,0.858087548,0.016110544,6.647399554
2364.70106,5.0488394,1.490186337,0.51608579,0.150189218,0.836643777,0.022556801,6.3352009,-0.839070877,-0.075458761,-0.006162341,-0.006650842,0.029664905,-0.002009466,0.010619266,4.629303961,1.452456957,0.51300462,0.147743125,0.852873032,0.021828031,6.317946666,5.468374838,1.527915718,0.519166961,0.154393968,0.823208127,0.023837497,6.3073274
2364.72646,4.423953994,1.400776066,0.529408675,0.173777848,0.735360399,0.03019874,5.931543839,0.532387365,0.110289973,-0.0326631,-0.012019799,-0.01689898,-0.004197212,0.132795235,4.690147676,1.455921053,0.513077125,0.16858585,0.72739128,0.028421189,5.981550272,4.157760311,1.34563108,0.545740225,0.180605649,0.74429026,0.032618401,5.848755037
2364.75186,5.244431178,1.464558036,0.528724028,0.179727053,0.664552217,0.032301814,5.850359389,1.445183697,0.1979339,-0.038877984,-0.013320512,-0.07997204,-0.004808128,0.15944746,5.967023026,1.563524986,0.509285036,0.173818091,0.625253187,0.030212729,5.911427422,4.521839329,1.365591086,0.54816302,0.187138603,0.705225227,0.035020857,5.751979962
2364.77726,5.97028747,1.529090675,0.525632273,0.173858985,0.656548926,0.030226947,5.936585859,1.386553419,0.195265598,-0.037652113,-0.012624091,-0.067996512,-0.004407557,0.146453931,6.66356418,1.626723474,0.506806216,0.168257217,0.623508207,0.028310491,5.995638698,5.277010761,1.431457876,0.544458329,0.180881308,0.691504719,0.032718048,5.849184766
2364.80266,6.986989143,1.634738089,0.519044454,0.163112551,0.698199911,0.026605704,6.166391951,1.009775913,0.143632724,-0.030308679,-0.011330569,-0.045059733,-0.003710736,0.11078683,7.4918771,1.706554451,0.503890115,0.158083582,0.675917229,0.024990419,6.209657109,6.482101186,1.562921727,0.534198794,0.169414151,0.720976962,0.028701155,6.098870279
2364.82806,7.574416459,1.706450606,0.511515297,0.147964233,0.750043951,0.021893414,6.446224384,0.559532143,0.099002483,-0.026463981,-0.010067666,-0.018601139,-0.002992275,0.100141084,7.854182531,1.755951848,0.498283307,0.143574333,0.741357473,0.020613589,6.483017118,7.294650388,1.656949365,0.524747288,0.153641998,0.759958613,0.023605864,6.382876033
2364.85346,7.958676926,1.741354508,0.511918789,0.138207074,0.743500871,0.019101195,6.577035074,-0.207048701,-0.00105448,-0.013117313,-0.005310553,0.001393897,-0.001474239,0.038203739,7.855152576,1.740827268,0.505360133,0.136147477,0.744352414,0.018536136,6.583337258,8.062201276,1.741881748,0.518477446,0.14145803,0.742958516,0.020010374,6.545133519
2364.87886,8.032257566,1.742635873,0.514090517,0.139094464,0.721286602,0.01934727,6.574857571,-0.367054326,-0.047136247,0.001160107,0.001123598,0.009146786,0.000313406,-0.00490533,7.848730403,1.719067749,0.514670571,0.140027211,0.726130525,0.01960762,6.560959633,8.215784729,1.766203997,0.513510464,0.138903613,0.716983739,0.019294214,6.565864963
2364.90426,8.770571067,1.857826063,0.496684162,0.143434913,0.674060692,0.020573574,6.633831758,-0.76054583,-0.135666124,0.02244687,0.003761547,0.030865849,0.00108107,-0.041090507,8.390298152,1.789993001,0.507907597,0.145580916,0.689842304,0.021193803,6.602288373,9.150843982,1.925659125,0.485460727,0.141819369,0.658976454,0.020112733,6.643378881
2364.92966,8.610612698,1.858028916,0.493315195,0.159898207,0.610205187,0.025567437,6.438339708,-0.907424304,-0.161797614,0.026007599,0.004091895,0.047237608,0.001310606,-0.036966886,8.156900546,1.777130109,0.506318995,0.162192579,0.633781408,0.026306433,6.410192386,9.06432485,1.938927723,0.480311396,0.158100684,0.5865438,0.024995826,6.447159272
2364.95506,7.937171847,1.794776874,0.499483751,0.155511509,0.682353362,0.024183829,6.441732581,-2.805185659,-0.349721021,0.035424773,0.006122546,0.117592294,0.001908879,-0.119824218,6.534579017,1.619916363,0.517196137,0.158950608,0.741135197,0.025265296,6.365486562,9.339764676,1.969637385,0.481771364,0.152828062,0.623542903,0.023356417,6.48531078
2364.98046,7.693301146,1.7991891,0.493958573,0.153466702,0.681850141,0.023552029,6.391036607,-3.14073443,-0.39225418,0.037005013,0.009055713,0.132287302,0.002787213,-0.178882136,6.122933931,1.60306201,0.512461079,0.158420347,0.747785295,0.025097006,6.283062835,9.263668361,1.99531619,0.475456067,0.149364634,0.615497993,0.022309794,6.461944971
2365.00586,7.346342926,1.8034457,0.48333481,0.148252259,0.677432476,0.021978732,6.402806951,-3.273776277,-0.395224266,0.034068579,0.008391257,0.142085237,0.002495011,-0.184402563,5.709454787,1.605833567,0.5003691,0.152862912,0.748679729,0.02336707,6.292600661,8.983231064,2.001057833,0.466300521,0.144471655,0.606594492,0.020872059,6.477003224
2365.03126,6.77523367,1.754643658,0.481912282,0.142251599,0.67614309,0.020235517,6.405116904,-2.381353398,-0.286178413,0.02250997,0.008248622,0.108792955,0.002353457,-0.165819482,5.584556971,1.611554451,0.493167267,0.146781915,0.730998658,0.02154493,6.307157655,7.965910369,1.897732864,0.470657297,0.138533292,0.622205702,0.019191473,6.472977136
2365.05666,7.125127102,1.84329201,0.459951467,0.125861662,0.645128995,0.015841158,6.541134017,-2.009106387,-0.22246168,0.011262474,0.005902989,0.096641531,0.00149105,-0.131831854,6.120573908,1.73206117,0.465582704,0.129247647,0.693775877,0.016704954,6.461560148,8.129680295,1.954522851,0.45432023,0.123344658,0.597134346,0.015213905,6.593392002
2365.08206,7.489619772,1.94184205,0.434056531,0.115790192,0.584313972,0.013407368,6.612978094,-1.575270479,-0.1443063,-0.002569272,0.002537818,0.083467455,0.000590027,-0.082237524,6.701984532,1.8696889,0.432771895,0.117515868,0.626272401,0.013809979,6.559801129,8.277255012,2.013995199,0.435341167,0.11497805,0.542804947,0.013219952,6.642038654
2365.10746,7.635828575,1.989802015,0.420118831,0.113983188,0.544383532,0.012992167,6.616117374,-1.001611658,-0.057810218,-0.014762577,-0.000677267,0.062494013,-0.000155093,-0.029137628,7.135022746,1.960896906,0.412737543,0.114160695,0.575490042,0.013032664,6.589654636,8.136634405,2.018707124,0.427500119,0.114837962,0.512996029,0.013187757,6.618792264
2365.13286,7.401565477,1.971823981,0.418977558,0.116601332,0.535396779,0.013595871,6.574009466,0.116697573,0.102707721,-0.035109845,-0.005208846,-0.004458172,-0.001219592,0.055974227,7.459914264,2.023177842,0.401422636,0.114464851,0.533700901,0.013102202,6.591672595,7.343216691,1.920470121,0.436532481,0.119673697,0.538159072,0.014321794,6.535698368
2365.15826,7.780959447,2.025134722,0.410076482,0.116019477,0.524491471,0.013460519,6.668451595,0.242604482,0.093696822,-0.024752545,-0.005458203,-0.001366135,-0.001270146,0.067891411,7.902261688,2.071983133,0.397700209,0.11362288,0.524380556,0.012910159,6.693954557,7.659657206,1.978286311,0.422452754,0.119081083,0.525746691,0.014180304,6.626063147
2365.18366,6.879007192,1.888639897,0.429311477,0.116894876,0.60601223,0.013664412,6.649538115,1.081549585,0.201829249,-0.035067349,-0.007092687,-0.052384549,-0.001663871,0.113384311,7.419781985,1.989554521,0.411777802,0.11374848,0.580613369,0.012938717,6.696188566,6.3382324,1.787725273,0.446845151,0.120841166,0.632997918,0.014602588,6.582804255
2365.20906,6.360225496,1.793089401,0.446316179,0.116339744,0.674461347,0.013534936,6.683505251,1.269422328,0.228770106,-0.040001915,-0.007319053,-0.061859013,-0.001708467,0.135492376,6.99493666,1.907474454,0.426315221,0.113054139,0.644431656,0.012781238,6.739913288,5.725514332,1.678704348,0.466317136,0.120373192,0.706290669,0.014489705,6.604420912
2365.23446,6.238982094,1.757557652,0.454720112,0.120199156,0.694701523,0.014447837,6.675110128,1.150749417,0.204179209,-0.034915192,-0.006128498,-0.054417037,-0.001476976,0.122355322,6.814356803,1.859647256,0.437262516,0.117436439,0.668206052,0.013791317,6.725944086,5.663607386,1.655468047,0.472177708,0.123564937,0.722623089,0.015268294,6.603588764
2365.25986,6.233592696,1.756608771,0.453254506,0.125589978,0.673084989,0.015772843,6.622320872,1.082485661,0.183374003,-0.03035706,-0.005848254,-0.052743352,-0.001471043,0.113767394,6.774835526,1.848295773,0.438075977,0.122843612,0.647224575,0.015090553,6.671625404,5.692349865,1.66492177,0.468433036,0.128691866,0.699967927,0.016561596,6.55785801
2365.28526,6.136237198,1.74050708,0.454894896,0.130362969,0.64741601,0.016994504,6.534744934,0.982781063,0.163486819,-0.026345059,-0.005751979,-0.047545411,-0.001500822,0.110408744,6.62762773,1.82225049,0.441722366,0.12758539,0.623894224,0.016278032,6.584171359,5.644846667,1.658763671,0.468067425,0.13333737,0.671439634,0.017778854,6.473762614
2365.31066,5.604581471,1.664106898,0.464189594,0.131178268,0.658563234,0.017207738,6.486376064,0.847234734,0.151364171,-0.026113878,-0.005227326,-0.042686799,-0.001372864,0.104775485,6.028198838,1.739788984,0.451132655,0.128702388,0.637412938,0.016564305,6.53139792,5.180964104,1.588424813,0.477246532,0.133929715,0.680099736,0.017937168,6.426622435
2365.33606,5.239252635,1.622516465,0.466567929,0.126704167,0.707944271,0.016053946,6.542669438,0.906193079,0.166233167,-0.030871399,-0.004873757,-0.049365851,-0.00123735,0.105984581,5.692349174,1.705633049,0.451132229,0.124503157,0.68359267,0.015501036,6.585885834,4.786156095,1.539399882,0.482003628,0.129376913,0.732958521,0.016738386,6.479901253
2365.36146,5.159497305,1.62960055,0.462711381,0.117267457,0.766980694,0.013751656,6.700362468,0.654520927,0.131723452,-0.026435186,-0.003814736,-0.028402193,-0.000897327,0.095678123,5.486757769,1.695462276,0.449493788,0.115705899,0.753628831,0.013387855,6.737530675,4.832236842,1.563738824,0.475928974,0.119520635,0.782031024,0.014285182,6.641852552
